,ticker,year,IT_similarity,OR_similarity,IT_growth,OR_growth,Revenues,Net Income,Sector,Industry,Marketcap,IT_growth_lag1,IT_growth_lag2,IT_growth_lag3,IT_growth_lag4,IT_growth_lag5
33,ACN,2017,0.7238,0.5347,-0.05865522174535054,0.12568421052631584,36176841000.0,3445149000.0,Technology,Information Technology Services,229157109760,-0.01938528248947835,-0.07600754183360825,,,
34,ACN,2018,0.7623,0.5103,0.05319148936170204,-0.04563306527024491,40992534000.0,4059907000.0,Technology,Information Technology Services,229157109760,-0.05865522174535054,-0.01938528248947835,-0.07600754183360825,,
35,ACN,2019,0.7516,0.7208,-0.01403646858192309,0.41250244953948667,43215013000.0,4779112000.0,Technology,Information Technology Services,229157109760,0.05319148936170204,-0.05865522174535054,-0.01938528248947835,-0.07600754183360825,
36,ACN,2020,0.8149,0.4427,0.08422032996274598,-0.38582130965593786,44327039000.0,5107839000.0,Technology,Information Technology Services,229157109760,-0.01403646858192309,0.05319148936170204,-0.05865522174535054,-0.01938528248947835,-0.07600754183360825
37,ACN,2021,0.7731,0.4547,-0.05129463737881945,0.027106392590919404,50533389000.0,5906809000.0,Technology,Information Technology Services,229157109760,0.08422032996274598,-0.01403646858192309,0.05319148936170204,-0.05865522174535054,-0.01938528248947835
38,ACN,2022,0.7527,0.4558,-0.026387272021730634,0.00241917747965692,61594305000.0,6877169000.0,Technology,Information Technology Services,229157109760,-0.05129463737881945,0.08422032996274598,-0.01403646858192309,0.05319148936170204,-0.05865522174535054
39,ACN,2023,0.6991,0.7866,-0.07121030955227847,0.7257569109258446,64111745000.0,6871557000.0,Technology,Information Technology Services,229157109760,-0.026387272021730634,-0.05129463737881945,0.08422032996274598,-0.01403646858192309,0.05319148936170204
40,ADBE,2014,0.5379,0.5869,,,4147065000.0,268395000.0,Technology,Software - Infrastructure,196844240896,,,,,
41,ADBE,2015,0.4961,0.4335,-0.07770961145194288,-0.26137331743056735,4795511000.0,629551000.0,Technology,Software - Infrastructure,196844240896,,,,,
42,ADBE,2016,0.4678,0.3647,-0.05704495061479542,-0.1587081891580161,5854430000.0,1168782000.0,Technology,Software - Infrastructure,196844240896,-0.07770961145194288,,,,
43,ADBE,2017,0.4973,0.4236,0.063061137238136,0.16150260488072377,7301505000.0,1693954000.0,Technology,Software - Infrastructure,196844240896,-0.05704495061479542,-0.07770961145194288,,,
44,ADBE,2018,0.5786,0.4086,0.1634828071586567,-0.03541076487252115,9030000000.0,2591000000.0,Technology,Software - Infrastructure,196844240896,0.063061137238136,-0.05704495061479542,-0.07770961145194288,,
45,ADBE,2019,0.5819,0.4149,0.005703422053231932,0.01541850220264318,11171000000.0,2951000000.0,Technology,Software - Infrastructure,196844240896,0.1634828071586567,0.063061137238136,-0.05704495061479542,-0.07770961145194288,
46,ADBE,2020,0.5176,0.4491,-0.11050008592541682,0.08242950108459879,12868000000.0,5260000000.0,Technology,Software - Infrastructure,196844240896,0.005703422053231932,0.1634828071586567,0.063061137238136,-0.05704495061479542,-0.07770961145194288
47,ADBE,2021,0.5151,0.4146,-0.0048299845440493705,-0.07682030728122902,15785000000.0,4822000000.0,Technology,Software - Infrastructure,196844240896,-0.11050008592541682,0.005703422053231932,0.1634828071586567,0.063061137238136,-0.05704495061479542
48,ADBE,2022,0.5552,0.428,0.07784896136672503,0.03232030873130731,17606000000.0,4756000000.0,Technology,Software - Infrastructure,196844240896,-0.0048299845440493705,-0.11050008592541682,0.005703422053231932,0.1634828071586567,0.063061137238136
49,ADBE,2023,0.4762,0.5626,-0.14229106628242072,0.3144859813084113,19409000000.0,5428000000.0,Technology,Software - Infrastructure,196844240896,0.07784896136672503,-0.0048299845440493705,-0.11050008592541682,0.005703422053231932,0.1634828071586567
50,ADI,2014,0.5757,0.3482,,,2864773000.0,629320000.0,Technology,Semiconductors,105105776640,,,,,
51,ADI,2015,0.5916,0.4287,0.027618551328817187,0.23118897185525555,3435092000.0,696878000.0,Technology,Semiconductors,105105776640,,,,,
52,ADI,2016,0.4418,0.3928,-0.2532116294793779,-0.08374154420340574,3421409000.0,861664000.0,Technology,Semiconductors,105105776640,0.027618551328817187,,,,
53,ADI,2017,0.5753,0.3562,0.30217292892711645,-0.09317718940936859,10353857000.0,805379000.0,Technology,Semiconductors,105105776640,-0.2532116294793779,0.027618551328817187,,,
54,ADI,2018,0.5432,0.4251,-0.05579697549104823,0.1934306569343065,12425631000.0,1506980000.0,Technology,Semiconductors,105105776640,0.30217292892711645,-0.2532116294793779,0.027618551328817187,,
55,ADI,2019,0.574,0.4491,0.05670103092783485,0.056457304163726185,5991065000.0,1363011000.0,Technology,Semiconductors,105105776640,-0.05579697549104823,0.30217292892711645,-0.2532116294793779,0.027618551328817187,
56,ADI,2020,0.4692,0.4017,-0.18257839721254343,-0.10554442217768867,5603056000.0,1220761000.0,Technology,Semiconductors,105105776640,0.05670103092783485,-0.05579697549104823,0.30217292892711645,-0.2532116294793779,0.027618551328817187
57,ADI,2021,0.4787,0.3396,0.02024722932651324,-0.1545929798356983,7318286000.0,1390422000.0,Technology,Semiconductors,105105776640,-0.18257839721254343,0.05670103092783485,-0.05579697549104823,0.30217292892711645,-0.2532116294793779
58,ADI,2022,0.7129,0.5141,0.489241696260706,0.5138398115429916,12013953000.0,2748561000.0,Technology,Semiconductors,105105776640,0.02024722932651324,-0.18257839721254343,0.05670103092783485,-0.05579697549104823,0.30217292892711645
59,ADI,2023,0.8421,0.5683,0.18123158928320948,0.10542695973546001,12305539000.0,3314579000.0,Technology,Semiconductors,105105776640,0.489241696260706,0.02024722932651324,-0.18257839721254343,0.05670103092783485,-0.05579697549104823
60,ADP,2014,0.4686,0.5056,,,10226400000.0,1515900000.0,Technology,Software - Application,119800504320,,,,,
61,ADP,2015,0.5597,0.5213,0.19440887750746905,0.031052215189873333,10938500000.0,1452500000.0,Technology,Software - Application,119800504320,,,,,
62,ADP,2016,0.4995,0.5045,-0.10755762015365367,-0.032227124496451265,11667800000.0,1492500000.0,Technology,Software - Application,119800504320,0.19440887750746905,,,,
63,ADP,2017,0.4777,0.4139,-0.04364364364364359,-0.17958374628344886,24744000000.0,1787800000.0,Technology,Software - Application,119800504320,-0.10755762015365367,0.19440887750746905,,,
64,ADP,2018,0.4575,0.4967,-0.04228595352731834,0.20004832085044688,26548400000.0,1884900000.0,Technology,Software - Application,119800504320,-0.04364364364364359,-0.10755762015365367,0.19440887750746905,,
65,ADP,2019,0.5642,0.493,0.23322404371584704,-0.007449164485604953,28220400000.0,2292800000.0,Technology,Software - Application,119800504320,-0.04228595352731834,-0.04364364364364359,-0.10755762015365367,0.19440887750746905,
66,ADP,2020,0.5295,0.5383,-0.06150301311591644,0.09188640973630835,29179600000.0,2466500000.0,Technology,Software - Application,119800504320,0.23322404371584704,-0.04228595352731834,-0.04364364364364359,-0.10755762015365367,0.19440887750746905
67,ADP,2021,0.492,0.4818,-0.07082152974504241,-0.1049600594464053,30010800000.0,2598500000.0,Technology,Software - Application,119800504320,-0.06150301311591644,0.23322404371584704,-0.04228595352731834,-0.04364364364364359,-0.10755762015365367
68,ADP,2022,0.5019,0.5111,0.020121951219512324,0.06081361560813625,32996600000.0,2948900000.0,Technology,Software - Application,119800504320,-0.07082152974504241,-0.06150301311591644,0.23322404371584704,-0.04228595352731834,-0.04364364364364359
69,ADP,2023,0.5119,0.5446,0.019924287706714505,0.06554490315006833,36024400000.0,3412000000.0,Technology,Software - Application,119800504320,0.020121951219512324,-0.07082152974504241,-0.06150301311591644,0.23322404371584704,-0.04228595352731834
70,AMAT,2014,0.4228,0.4624,,,9072000000.0,1072000000.0,Technology,Semiconductor Equipment & Materials,133110726656,,,,,
71,AMAT,2015,0.3713,0.4957,-0.12180700094607377,0.07201557093425603,9659000000.0,1377000000.0,Technology,Semiconductor Equipment & Materials,133110726656,,,,,
72,AMAT,2016,0.4928,0.4814,0.327228656073256,-0.028848093605002956,10825000000.0,1721000000.0,Technology,Semiconductor Equipment & Materials,133110726656,-0.12180700094607377,,,,
73,AMAT,2017,0.4771,0.5634,-0.03185876623376627,0.17033651848774412,14698000000.0,3519000000.0,Technology,Semiconductor Equipment & Materials,133110726656,0.327228656073256,-0.12180700094607377,,,
74,AMAT,2018,0.5702,0.5444,0.19513728778033967,-0.03372381966631166,33410000000.0,3038000000.0,Technology,Semiconductor Equipment & Materials,133110726656,-0.03185876623376627,0.327228656073256,-0.12180700094607377,,
75,AMAT,2019,0.4595,0.4684,-0.1941424061732726,-0.13960323291697285,29216000000.0,2706000000.0,Technology,Semiconductor Equipment & Materials,133110726656,0.19513728778033967,-0.03185876623376627,0.327228656073256,-0.12180700094607377,
76,AMAT,2020,0.5095,0.4853,0.10881392818280733,0.03608027327070884,17202000000.0,3619000000.0,Technology,Semiconductor Equipment & Materials,133110726656,-0.1941424061732726,0.19513728778033967,-0.03185876623376627,0.327228656073256,-0.12180700094607377
77,AMAT,2021,0.516,0.4731,0.012757605495584023,-0.025139089223160882,23063000000.0,5888000000.0,Technology,Semiconductor Equipment & Materials,133110726656,0.10881392818280733,-0.1941424061732726,0.19513728778033967,-0.03185876623376627,0.327228656073256
78,AMAT,2022,0.5229,0.4454,0.013372093023255927,-0.05854998943140988,25785000000.0,6525000000.0,Technology,Semiconductor Equipment & Materials,133110726656,0.012757605495584023,0.10881392818280733,-0.1941424061732726,0.19513728778033967,-0.03185876623376627
79,AMAT,2023,0.4214,0.4552,-0.19410977242302552,0.02200269420745382,26517000000.0,6856000000.0,Technology,Semiconductor Equipment & Materials,133110726656,0.013372093023255927,0.012757605495584023,0.10881392818280733,-0.1941424061732726,0.19513728778033967
80,AMD,2014,0.644,0.4476,,,11012000000.0,-403000000.0,Technology,Semiconductors,193455177728,,,,,
81,AMD,2015,0.581,0.5192,-0.09782608695652184,0.15996425379803392,7982000000.0,-660000000.0,Technology,Semiconductors,193455177728,,,,,
82,AMD,2016,0.6202,0.3829,0.06746987951807237,-0.26251926040061624,4319000000.0,-498000000.0,Technology,Semiconductors,193455177728,-0.09782608695652184,,,,
83,AMD,2017,0.6534,0.2843,0.05353111899387297,-0.257508487855837,5253000000.0,-33000000.0,Technology,Semiconductors,193455177728,0.06746987951807237,-0.09782608695652184,,,
84,AMD,2018,0.6147,0.3479,-0.059228650137741035,0.22370735138937747,6475000000.0,337000000.0,Technology,Semiconductors,193455177728,0.05353111899387297,0.06746987951807237,-0.09782608695652184,,
85,AMD,2019,0.644,0.3881,0.047665527899788396,0.1155504455303249,6731000000.0,341000000.0,Technology,Semiconductors,193455177728,-0.059228650137741035,0.05353111899387297,0.06746987951807237,-0.09782608695652184,
86,AMD,2020,0.5546,0.4002,-0.13881987577639754,0.031177531564029914,9763000000.0,2490000000.0,Technology,Semiconductors,193455177728,0.047665527899788396,-0.059228650137741035,0.05353111899387297,0.06746987951807237,-0.09782608695652184
87,AMD,2021,0.5201,0.378,-0.06220699603317703,-0.05547226386806592,16434000000.0,3162000000.0,Technology,Semiconductors,193455177728,-0.13881987577639754,0.047665527899788396,-0.059228650137741035,0.05353111899387297,0.06746987951807237
88,AMD,2022,0.5873,0.3796,0.129205921938089,0.004232804232804144,23601000000.0,1320000000.0,Technology,Semiconductors,193455177728,-0.06220699603317703,-0.13881987577639754,0.047665527899788396,-0.059228650137741035,0.05353111899387297
89,AMD,2023,0.5363,0.4507,-0.08683807253533127,0.18730242360379346,22680000000.0,854000000.0,Technology,Semiconductors,193455177728,0.129205921938089,-0.06220699603317703,-0.13881987577639754,0.047665527899788396,-0.059228650137741035
90,AMGN,2014,0.4939,0.1869,,,20063000000.0,5158000000.0,Healthcare,Drug Manufacturers - General,141575438336,,,,,
91,AMGN,2015,0.4279,0.1957,-0.13363028953229394,0.047084002140181935,21662000000.0,6939000000.0,Healthcare,Drug Manufacturers - General,141575438336,,,,,
92,AMGN,2016,0.4176,0.3204,-0.02407104463659726,0.6371997956055186,22991000000.0,7722000000.0,Healthcare,Drug Manufacturers - General,141575438336,-0.13363028953229394,,,,
93,AMGN,2017,0.4685,0.2831,0.12188697318007669,-0.11641697877652935,45698000000.0,1979000000.0,Healthcare,Drug Manufacturers - General,141575438336,-0.02407104463659726,-0.13363028953229394,,,
94,AMGN,2018,0.4874,0.2489,0.04034151547491982,-0.12080536912751683,47494000000.0,8394000000.0,Healthcare,Drug Manufacturers - General,141575438336,0.12188697318007669,-0.02407104463659726,-0.13363028953229394,,
95,AMGN,2019,0.3085,0.2042,-0.3670496512105047,-0.17959019686621136,70086000000.0,7842000000.0,Healthcare,Drug Manufacturers - General,141575438336,0.04034151547491982,0.12188697318007669,-0.02407104463659726,-0.13363028953229394,
96,AMGN,2020,0.5113,0.3773,0.6573743922204214,0.8476983349657201,76272000000.0,7264000000.0,Healthcare,Drug Manufacturers - General,141575438336,-0.3670496512105047,0.04034151547491982,0.12188697318007669,-0.02407104463659726,-0.13363028953229394
97,AMGN,2021,0.4309,0.3977,-0.15724623508703306,0.05406838059899277,51958000000.0,5893000000.0,Healthcare,Drug Manufacturers - General,141575438336,0.6573743922204214,-0.3670496512105047,0.04034151547491982,0.12188697318007669,-0.02407104463659726
98,AMGN,2022,0.4995,0.3798,0.15920167092132753,-0.0450088006034699,52646000000.0,6552000000.0,Healthcare,Drug Manufacturers - General,141575438336,-0.15724623508703306,0.6573743922204214,-0.3670496512105047,0.04034151547491982,0.12188697318007669
99,AMGN,2023,0.4949,0.3132,-0.009209209209209201,-0.17535545023696697,28190000000.0,6717000000.0,Healthcare,Drug Manufacturers - General,141575438336,0.15920167092132753,-0.15724623508703306,0.6573743922204214,-0.3670496512105047,0.04034151547491982
100,AMZN,2014,0.5213,0.467,,,177976000000.0,-241000000.0,Consumer Cyclical,Internet Retail,2365033807872,,,,,
101,AMZN,2015,0.5517,0.5419,0.058315749088816426,0.16038543897216284,214012000000.0,596000000.0,Consumer Cyclical,Internet Retail,2365033807872,,,,,
102,AMZN,2016,0.5178,0.5087,-0.06144643828167473,-0.061265916220704986,135987000000.0,2371000000.0,Consumer Cyclical,Internet Retail,2365033807872,0.058315749088816426,,,,
103,AMZN,2017,0.5219,0.4477,0.007918115102356182,-0.11991350501277775,177866000000.0,3033000000.0,Consumer Cyclical,Internet Retail,2365033807872,-0.06144643828167473,0.058315749088816426,,,
104,AMZN,2018,0.5412,0.5005,0.03698026441847091,0.1179361179361178,232887000000.0,10073000000.0,Consumer Cyclical,Internet Retail,2365033807872,0.007918115102356182,-0.06144643828167473,0.058315749088816426,,
105,AMZN,2019,0.4795,0.5073,-0.1140059127864006,0.01358641358641366,280522000000.0,11588000000.0,Consumer Cyclical,Internet Retail,2365033807872,0.03698026441847091,0.007918115102356182,-0.06144643828167473,0.058315749088816426,
106,AMZN,2020,0.4823,0.4294,0.005839416058394109,-0.15355805243445686,386064000000.0,21331000000.0,Consumer Cyclical,Internet Retail,2365033807872,-0.1140059127864006,0.03698026441847091,0.007918115102356182,-0.06144643828167473,0.058315749088816426
107,AMZN,2021,0.5254,0.4523,0.08936346672195716,0.053330228225430876,469822000000.0,33364000000.0,Consumer Cyclical,Internet Retail,2365033807872,0.005839416058394109,-0.1140059127864006,0.03698026441847091,0.007918115102356182,-0.06144643828167473
108,AMZN,2022,0.5183,0.4686,-0.013513513513513487,0.03603802785761667,513983000000.0,-2722000000.0,Consumer Cyclical,Internet Retail,2365033807872,0.08936346672195716,0.005839416058394109,-0.1140059127864006,0.03698026441847091,0.007918115102356182
109,AMZN,2023,0.5186,0.4522,0.0005788153579007194,-0.03499786598378152,574785000000.0,30425000000.0,Consumer Cyclical,Internet Retail,2365033807872,-0.013513513513513487,0.08936346672195716,0.005839416058394109,-0.1140059127864006,0.03698026441847091
110,ANET,2014,0.3891,0.4714,,,1168212000.0,86850000.0,Technology,Computer Hardware,142113521664,,,,,
111,ANET,2015,0.5762,0.4237,0.4808532510922643,-0.10118795078489595,1675182000.0,121102000.0,Technology,Computer Hardware,142113521664,,,,,
112,ANET,2016,0.5239,0.4881,-0.09076709475876432,0.15199433561482167,1129167000.0,184189000.0,Technology,Computer Hardware,142113521664,0.4808532510922643,,,,
113,ANET,2017,0.4587,0.4897,-0.12445123115098311,0.003278016799836303,1646186000.0,423201000.0,Technology,Computer Hardware,142113521664,-0.09076709475876432,0.4808532510922643,,,
114,ANET,2018,0.4722,0.4405,0.029431000654022155,-0.10046967531141515,2151369000.0,328115000.0,Technology,Computer Hardware,142113521664,-0.12445123115098311,-0.09076709475876432,0.4808532510922643,,
115,ANET,2019,0.4349,0.4962,-0.07899195256247349,0.1264472190692394,2410706000.0,859867000.0,Technology,Computer Hardware,142113521664,0.029431000654022155,-0.12445123115098311,-0.09076709475876432,0.4808532510922643,
116,ANET,2020,0.4832,0.3703,0.11106001379627495,-0.2537283353486497,2317512000.0,634557000.0,Technology,Computer Hardware,142113521664,-0.07899195256247349,0.029431000654022155,-0.12445123115098311,-0.09076709475876432,0.4808532510922643
117,ANET,2021,0.504,0.38,0.043046357615893927,0.026194977045638668,2948037000.0,840854000.0,Technology,Computer Hardware,142113521664,0.11106001379627495,-0.07899195256247349,0.029431000654022155,-0.12445123115098311,-0.09076709475876432
118,ANET,2022,0.4438,0.4275,-0.11944444444444446,0.125,4381310000.0,1352446000.0,Technology,Computer Hardware,142113521664,0.043046357615893927,0.11106001379627495,-0.07899195256247349,0.029431000654022155,-0.12445123115098311
119,ANET,2023,0.446,0.5948,0.004957187922487671,0.391345029239766,5860168000.0,2087321000.0,Technology,Computer Hardware,142113521664,-0.11944444444444446,0.043046357615893927,0.11106001379627495,-0.07899195256247349,0.029431000654022155
120,BA,2014,0.3541,0.3715,,,90762000000.0,10902000000.0,Industrials,Aerospace & Defense,132689018880,,,,,
121,BA,2015,0.3958,0.3943,0.1177633436882235,0.06137281292059216,96114000000.0,10349000000.0,Industrials,Aerospace & Defense,132689018880,,,,,
122,BA,2016,0.3106,0.4203,-0.21526023244062653,0.06593963986812068,93496000000.0,10067000000.0,Industrials,Aerospace & Defense,132689018880,0.1177633436882235,,,,
123,BA,2017,0.3001,0.4724,-0.03380553766902772,0.12395907684986907,188010000000.0,16914000000.0,Industrials,Aerospace & Defense,132689018880,-0.21526023244062653,0.1177633436882235,,,
124,BA,2018,0.5305,0.4032,0.7677440853048985,-0.14648602878916173,202254000000.0,20920000000.0,Industrials,Aerospace & Defense,132689018880,-0.03380553766902772,-0.21526023244062653,0.1177633436882235,,
125,BA,2019,0.4891,0.3926,-0.0780395852968897,-0.026289682539682557,153118000000.0,-1272000000.0,Industrials,Aerospace & Defense,132689018880,0.7677440853048985,-0.03380553766902772,-0.21526023244062653,0.1177633436882235,
126,BA,2020,0.3622,0.3875,-0.259456143937845,-0.01299032093734076,58158000000.0,-23814000000.0,Industrials,Aerospace & Defense,132689018880,-0.0780395852968897,0.7677440853048985,-0.03380553766902772,-0.21526023244062653,0.1177633436882235
127,BA,2021,0.5836,0.4199,0.6112644947542794,0.08361290322580639,62286000000.0,-8492000000.0,Industrials,Aerospace & Defense,132689018880,-0.259456143937845,-0.0780395852968897,0.7677440853048985,-0.03380553766902772,-0.21526023244062653
128,BA,2022,0.4954,0.3802,-0.15113091158327618,-0.09454632055251255,66608000000.0,-9988000000.0,Industrials,Aerospace & Defense,132689018880,0.6112644947542794,-0.259456143937845,-0.0780395852968897,0.7677440853048985,-0.03380553766902772
129,BA,2023,0.4685,0.374,-0.0542995559144126,-0.01630720673329822,77794000000.0,-4464000000.0,Industrials,Aerospace & Defense,132689018880,-0.15113091158327618,0.6112644947542794,-0.259456143937845,-0.0780395852968897,0.7677440853048985
130,BAC,2014,0.7878,0.4201,,,85894000000.0,5520000000.0,Financial Services,Banks - Diversified,338911100928,,,,,
131,BAC,2015,0.4854,0.4302,-0.38385376999238385,0.02404189478695562,82965000000.0,15910000000.0,Financial Services,Banks - Diversified,338911100928,,,,,
132,BAC,2016,0.6776,0.5681,0.39596209311907704,0.32054858205485814,83701000000.0,17822000000.0,Financial Services,Banks - Diversified,338911100928,-0.38385376999238385,,,,
133,BAC,2017,0.56,0.6207,-0.17355371900826433,0.09258933286393245,87126000000.0,18232000000.0,Financial Services,Banks - Diversified,338911100928,0.39596209311907704,-0.38385376999238385,,,
134,BAC,2018,0.5697,0.5218,0.017321428571428488,-0.1593362332850008,91020000000.0,28147000000.0,Financial Services,Banks - Diversified,338911100928,-0.17355371900826433,0.39596209311907704,-0.38385376999238385,,
135,BAC,2019,0.5941,0.5254,0.042829559417237206,0.006899195093905686,91244000000.0,27430000000.0,Financial Services,Banks - Diversified,338911100928,0.017321428571428488,-0.17355371900826433,0.39596209311907704,-0.38385376999238385,
136,BAC,2020,0.6338,0.4722,0.06682376704258552,-0.10125618576322792,85528000000.0,17894000000.0,Financial Services,Banks - Diversified,338911100928,0.042829559417237206,0.017321428571428488,-0.17355371900826433,0.39596209311907704,-0.38385376999238385
137,BAC,2021,0.6215,0.4907,-0.019406752918901815,0.039178314273612846,89113000000.0,31978000000.0,Financial Services,Banks - Diversified,338911100928,0.06682376704258552,0.042829559417237206,0.017321428571428488,-0.17355371900826433,0.39596209311907704
