,ticker,year,IT_similarity,OR_similarity,IT_growth,OR_growth,Revenues,Net Income,Sector,Industry,Marketcap,IT_growth_lag1,IT_growth_lag2,IT_growth_lag3,IT_growth_lag4,IT_growth_lag5
12,ABBV,2016,0.3132,0.4632,0.8732057416267942,1.4264012572027243,25638000000.0,5953000000.0,Healthcare,Drug Manufacturers - General,310274424832,-0.03686635944700467,,,,
13,ABBV,2017,0.2752,0.5123,-0.12132822477650063,0.10600172711571676,28216000000.0,5309000000.0,Healthcare,Drug Manufacturers - General,310274424832,0.8732057416267942,-0.03686635944700467,,,
14,ABBV,2018,0.2247,0.4291,-0.1835029069767441,-0.16240484091352725,32753000000.0,5687000000.0,Healthcare,Drug Manufacturers - General,310274424832,-0.12132822477650063,0.8732057416267942,-0.03686635944700467,,
15,ABBV,2019,0.245,0.4552,0.09034267912772576,0.06082498252155677,33266000000.0,7882000000.0,Healthcare,Drug Manufacturers - General,310274424832,-0.1835029069767441,-0.12132822477650063,0.8732057416267942,-0.03686635944700467,
16,ABBV,2020,0.1674,0.354,-0.31673469387755104,-0.22231985940246046,45804000000.0,4616000000.0,Healthcare,Drug Manufacturers - General,310274424832,0.09034267912772576,-0.1835029069767441,-0.12132822477650063,0.8732057416267942,-0.03686635944700467
17,ABBV,2021,0.1946,0.2622,0.1624850657108723,-0.2593220338983051,56197000000.0,11542000000.0,Healthcare,Drug Manufacturers - General,310274424832,-0.31673469387755104,0.09034267912772576,-0.1835029069767441,-0.12132822477650063,0.8732057416267942
18,ABBV,2022,0.1363,0.2824,-0.29958890030832475,0.07704042715484372,58054000000.0,11836000000.0,Healthcare,Drug Manufacturers - General,310274424832,0.1624850657108723,-0.31673469387755104,0.09034267912772576,-0.1835029069767441,-0.12132822477650063
19,ABBV,2023,0.1384,0.2351,0.015407190022010298,-0.16749291784702547,54318000000.0,4863000000.0,Healthcare,Drug Manufacturers - General,310274424832,-0.29958890030832475,0.1624850657108723,-0.31673469387755104,0.09034267912772576,-0.1835029069767441
20,ABT,2014,0.6192,0.354,,,20247000000.0,2284000000.0,Healthcare,Medical Devices,198127370240,,,,,
21,ABT,2015,0.4143,0.4323,-0.3309108527131782,0.22118644067796622,20405000000.0,4423000000.0,Healthcare,Medical Devices,198127370240,,,,,
22,ABT,2016,0.3316,0.535,-0.19961380642046822,0.2375665047420772,20853000000.0,1400000000.0,Healthcare,Medical Devices,198127370240,-0.3309108527131782,,,,
23,ABT,2017,0.26,0.6123,-0.21592279855247287,0.14448598130841117,27390000000.0,477000000.0,Healthcare,Medical Devices,198127370240,-0.19961380642046822,-0.3309108527131782,,,
24,ABT,2018,0.517,0.4744,0.9884615384615385,-0.22521639719091946,30578000000.0,2368000000.0,Healthcare,Medical Devices,198127370240,-0.21592279855247287,-0.19961380642046822,-0.3309108527131782,,
25,ABT,2019,0.3995,0.3757,-0.2272727272727273,-0.20805227655986513,31904000000.0,3687000000.0,Healthcare,Medical Devices,198127370240,0.9884615384615385,-0.21592279855247287,-0.19961380642046822,-0.3309108527131782,
26,ABT,2020,0.4964,0.3713,0.24255319148936172,-0.011711471919084282,34608000000.0,4495000000.0,Healthcare,Medical Devices,198127370240,-0.2272727272727273,0.9884615384615385,-0.21592279855247287,-0.19961380642046822,-0.3309108527131782
27,ABT,2021,0.4121,0.3504,-0.16982272360999195,-0.0562887153245355,43075000000.0,7071000000.0,Healthcare,Medical Devices,198127370240,0.24255319148936172,-0.2272727272727273,0.9884615384615385,-0.21592279855247287,-0.19961380642046822
28,ABT,2022,0.5598,0.2482,0.35840815336083454,-0.29166666666666663,43653000000.0,6933000000.0,Healthcare,Medical Devices,198127370240,-0.16982272360999195,0.24255319148936172,-0.2272727272727273,0.9884615384615385,-0.21592279855247287
29,ABT,2023,0.5164,0.4313,-0.07752768846016433,0.7377115229653506,40109000000.0,5723000000.0,Healthcare,Medical Devices,198127370240,0.35840815336083454,-0.16982272360999195,0.24255319148936172,-0.2272727272727273,0.9884615384615385
30,ADBE,2014,0.5441,0.5858,,,4147065000.0,268395000.0,Technology,Software - Infrastructure,196844240896,,,,,
31,ADBE,2015,0.6176,0.3097,0.13508546223120743,-0.47132127005804036,4795511000.0,629551000.0,Technology,Software - Infrastructure,196844240896,,,,,
32,ADBE,2016,0.4431,0.2679,-0.28254533678756477,-0.13496932515337412,5854430000.0,1168782000.0,Technology,Software - Infrastructure,196844240896,0.13508546223120743,,,,
33,ADBE,2017,0.4559,0.2442,0.02888738433762139,-0.08846584546472569,7301505000.0,1693954000.0,Technology,Software - Infrastructure,196844240896,-0.28254533678756477,0.13508546223120743,,,
34,ADBE,2018,0.5034,0.3105,0.1041895152445711,0.27149877149877155,9030000000.0,2591000000.0,Technology,Software - Infrastructure,196844240896,0.02888738433762139,-0.28254533678756477,0.13508546223120743,,
35,ADBE,2019,0.4222,0.2644,-0.16130313865713142,-0.1484702093397745,11171000000.0,2951000000.0,Technology,Software - Infrastructure,196844240896,0.1041895152445711,0.02888738433762139,-0.28254533678756477,0.13508546223120743,
36,ADBE,2020,0.5643,0.3966,0.3365703458076741,0.5,12868000000.0,5260000000.0,Technology,Software - Infrastructure,196844240896,-0.16130313865713142,0.1041895152445711,0.02888738433762139,-0.28254533678756477,0.13508546223120743
37,ADBE,2021,0.4177,0.4099,-0.2597908913698388,0.03353504790721118,15785000000.0,4822000000.0,Technology,Software - Infrastructure,196844240896,0.3365703458076741,-0.16130313865713142,0.1041895152445711,0.02888738433762139,-0.28254533678756477
38,ADBE,2022,0.6793,0.3914,0.6262868087143882,-0.04513295925835559,17606000000.0,4756000000.0,Technology,Software - Infrastructure,196844240896,-0.2597908913698388,0.3365703458076741,-0.16130313865713142,0.1041895152445711,0.02888738433762139
39,ADBE,2023,0.5044,0.5165,-0.2574709259531872,0.31962187020950417,19409000000.0,5428000000.0,Technology,Software - Infrastructure,196844240896,0.6262868087143882,-0.2597908913698388,0.3365703458076741,-0.16130313865713142,0.1041895152445711
40,ADI,2014,0.5677,0.4601,,,2864773000.0,629320000.0,Technology,Semiconductors,105105776640,,,,,
41,ADI,2015,0.6266,0.5102,0.10375198168046507,0.10888937187567915,3435092000.0,696878000.0,Technology,Semiconductors,105105776640,,,,,
42,ADI,2016,0.7239,0.4131,0.15528247685924024,-0.1903175225401803,3421409000.0,861664000.0,Technology,Semiconductors,105105776640,0.10375198168046507,,,,
43,ADI,2017,0.7306,0.309,0.009255422019615933,-0.2519970951343501,5107503000.0,805379000.0,Technology,Semiconductors,105105776640,0.15528247685924024,0.10375198168046507,,,
44,ADI,2018,0.5823,0.5693,-0.20298384889132215,0.8423948220064725,6200942000.0,1506980000.0,Technology,Semiconductors,105105776640,0.009255422019615933,0.15528247685924024,0.10375198168046507,,
45,ADI,2019,0.5297,0.5325,-0.09033144427271178,-0.06464078693131925,5991065000.0,1363011000.0,Technology,Semiconductors,105105776640,-0.20298384889132215,0.009255422019615933,0.15528247685924024,0.10375198168046507,
46,ADI,2020,0.2953,0.4027,-0.442514630923164,-0.24375586854460085,5603056000.0,1220761000.0,Technology,Semiconductors,105105776640,-0.09033144427271178,-0.20298384889132215,0.009255422019615933,0.15528247685924024,0.10375198168046507
47,ADI,2021,0.3475,0.3864,0.17676938706400258,-0.04047678172336722,7318286000.0,1390422000.0,Technology,Semiconductors,105105776640,-0.442514630923164,-0.09033144427271178,-0.20298384889132215,0.009255422019615933,0.15528247685924024
48,ADI,2022,0.4838,0.3096,0.3922302158273383,-0.19875776397515532,12013953000.0,2748561000.0,Technology,Semiconductors,105105776640,0.17676938706400258,-0.442514630923164,-0.09033144427271178,-0.20298384889132215,0.009255422019615933
49,ADI,2023,0.3427,0.4387,-0.291649441918148,0.41698966408268734,12305539000.0,3314579000.0,Technology,Semiconductors,105105776640,0.3922302158273383,0.17676938706400258,-0.442514630923164,-0.09033144427271178,-0.20298384889132215
50,ADP,2014,0.5469,0.4209,,,10226400000.0,1515900000.0,Technology,Software - Application,119800504320,,,,,
51,ADP,2015,0.539,0.3775,-0.014445053940391306,-0.10311237823711095,10938500000.0,1452500000.0,Technology,Software - Application,119800504320,,,,,
52,ADP,2016,0.6292,0.5562,0.16734693877551,0.4733774834437088,11667800000.0,1492500000.0,Technology,Software - Application,119800504320,-0.014445053940391306,,,,
53,ADP,2017,0.4032,0.4752,-0.35918626827717737,-0.1456310679611651,12372000000.0,1787800000.0,Technology,Software - Application,119800504320,0.16734693877551,-0.014445053940391306,,,
54,ADP,2018,0.4824,0.4863,0.1964285714285714,0.023358585858585856,13274200000.0,1884900000.0,Technology,Software - Application,119800504320,-0.35918626827717737,0.16734693877551,-0.014445053940391306,,
55,ADP,2019,0.4718,0.3133,-0.021973466003316733,-0.3557474809788196,14110200000.0,2292800000.0,Technology,Software - Application,119800504320,0.1964285714285714,-0.35918626827717737,0.16734693877551,-0.014445053940391306,
56,ADP,2020,0.612,0.4392,0.2971598134802882,0.4018512607724225,14589800000.0,2466500000.0,Technology,Software - Application,119800504320,-0.021973466003316733,0.1964285714285714,-0.35918626827717737,0.16734693877551,-0.014445053940391306
57,ADP,2021,0.5687,0.4541,-0.07075163398692808,0.03392531876138438,15005400000.0,2598500000.0,Technology,Software - Application,119800504320,0.2971598134802882,-0.021973466003316733,0.1964285714285714,-0.35918626827717737,0.16734693877551
58,ADP,2022,0.4435,0.3966,-0.220151222085458,-0.1266240916097776,16498300000.0,2948900000.0,Technology,Software - Application,119800504320,-0.07075163398692808,0.2971598134802882,-0.021973466003316733,0.1964285714285714,-0.35918626827717737
59,ADP,2023,0.505,0.6339,0.13866967305524236,0.5983358547655069,18012200000.0,3412000000.0,Technology,Software - Application,119800504320,-0.220151222085458,-0.07075163398692808,0.2971598134802882,-0.021973466003316733,0.1964285714285714
60,AMAT,2014,0.2746,0.2827,,,9072000000.0,1072000000.0,Technology,Semiconductor Equipment & Materials,133110726656,,,,,
61,AMAT,2015,0.3953,0.2876,0.439548434085943,0.017332861690838364,9659000000.0,1377000000.0,Technology,Semiconductor Equipment & Materials,133110726656,,,,,
62,AMAT,2016,0.2878,0.298,-0.27194535795598274,0.036161335187760546,10825000000.0,1721000000.0,Technology,Semiconductor Equipment & Materials,133110726656,0.439548434085943,,,,
63,AMAT,2017,0.2991,0.4453,0.03926337734537855,0.49429530201342287,14698000000.0,3519000000.0,Technology,Semiconductor Equipment & Materials,133110726656,-0.27194535795598274,0.439548434085943,,,
64,AMAT,2018,0.3174,0.5189,0.06118355065195602,0.1652818324724905,16705000000.0,3038000000.0,Technology,Semiconductor Equipment & Materials,133110726656,0.03926337734537855,-0.27194535795598274,0.439548434085943,,
65,AMAT,2019,0.4411,0.2666,0.38972904851921863,-0.4862208518018887,14608000000.0,2706000000.0,Technology,Semiconductor Equipment & Materials,133110726656,0.06118355065195602,0.03926337734537855,-0.27194535795598274,0.439548434085943,
66,AMAT,2020,0.3813,0.4695,-0.1355701654953526,0.7610652663165791,17202000000.0,3619000000.0,Technology,Semiconductor Equipment & Materials,133110726656,0.38972904851921863,0.06118355065195602,0.03926337734537855,-0.27194535795598274,0.439548434085943
67,AMAT,2021,0.3491,0.342,-0.084447941253606,-0.2715654952076676,23063000000.0,5888000000.0,Technology,Semiconductor Equipment & Materials,133110726656,-0.1355701654953526,0.38972904851921863,0.06118355065195602,0.03926337734537855,-0.27194535795598274
68,AMAT,2022,0.3414,0.3729,-0.022056717272987747,0.0903508771929824,25785000000.0,6525000000.0,Technology,Semiconductor Equipment & Materials,133110726656,-0.084447941253606,-0.1355701654953526,0.38972904851921863,0.06118355065195602,0.03926337734537855
69,AMAT,2023,0.393,0.7237,0.15114235500878737,0.940734781442746,26517000000.0,6856000000.0,Technology,Semiconductor Equipment & Materials,133110726656,-0.022056717272987747,-0.084447941253606,-0.1355701654953526,0.38972904851921863,0.06118355065195602
70,AMD,2014,0.4175,0.455,,,5506000000.0,-403000000.0,Technology,Semiconductors,193455177728,,,,,
71,AMD,2015,0.4128,0.5673,-0.011257485029940062,0.24681318681318687,3991000000.0,-660000000.0,Technology,Semiconductors,193455177728,,,,,
72,AMD,2016,0.4,0.3556,-0.03100775193798444,-0.3731711616428697,4319000000.0,-498000000.0,Technology,Semiconductors,193455177728,-0.011257485029940062,,,,
73,AMD,2017,0.4024,0.5378,0.005999999999999783,0.5123734533183348,5253000000.0,-33000000.0,Technology,Semiconductors,193455177728,-0.03100775193798444,-0.011257485029940062,,,
74,AMD,2018,0.2668,0.3641,-0.3369781312127237,-0.3229825213834139,6475000000.0,337000000.0,Technology,Semiconductors,193455177728,0.005999999999999783,-0.03100775193798444,-0.011257485029940062,,
75,AMD,2019,0.3864,0.5375,0.44827586206896575,0.4762427904421862,6731000000.0,341000000.0,Technology,Semiconductors,193455177728,-0.3369781312127237,0.005999999999999783,-0.03100775193798444,-0.011257485029940062,
76,AMD,2020,0.4438,0.4018,0.14855072463768093,-0.25246511627906976,9763000000.0,2490000000.0,Technology,Semiconductors,193455177728,0.44827586206896575,-0.3369781312127237,0.005999999999999783,-0.03100775193798444,-0.011257485029940062
77,AMD,2021,0.2679,0.2888,-0.3963497070752591,-0.28123444499751116,16434000000.0,3162000000.0,Technology,Semiconductors,193455177728,0.14855072463768093,0.44827586206896575,-0.3369781312127237,0.005999999999999783,-0.03100775193798444
78,AMD,2022,0.2181,0.3507,-0.18589025755879074,0.21433518005540164,23601000000.0,1320000000.0,Technology,Semiconductors,193455177728,-0.3963497070752591,0.14855072463768093,0.44827586206896575,-0.3369781312127237,0.005999999999999783
79,AMD,2023,0.305,0.3516,0.3984410820724438,0.0025662959794696683,22680000000.0,854000000.0,Technology,Semiconductors,193455177728,-0.18589025755879074,-0.3963497070752591,0.14855072463768093,0.44827586206896575,-0.3369781312127237
80,AMGN,2014,0.355,0.1898,,,20063000000.0,5158000000.0,Healthcare,Drug Manufacturers - General,141575438336,,,,,
81,AMGN,2015,0.1511,0.1505,-0.5743661971830986,-0.2070600632244468,21662000000.0,6939000000.0,Healthcare,Drug Manufacturers - General,141575438336,,,,,
82,AMGN,2016,0.4624,0.1685,2.060225016545334,0.1196013289036546,22991000000.0,7722000000.0,Healthcare,Drug Manufacturers - General,141575438336,-0.5743661971830986,,,,
83,AMGN,2017,0.2578,0.4255,-0.4424740484429066,1.525222551928783,22849000000.0,1979000000.0,Healthcare,Drug Manufacturers - General,141575438336,2.060225016545334,-0.5743661971830986,,,
84,AMGN,2018,0.3626,0.3509,0.40651667959658666,-0.17532314923619274,23747000000.0,8394000000.0,Healthcare,Drug Manufacturers - General,141575438336,-0.4424740484429066,2.060225016545334,-0.5743661971830986,,
85,AMGN,2019,0.3432,0.3903,-0.05350248207391062,0.11228270162439435,23362000000.0,7842000000.0,Healthcare,Drug Manufacturers - General,141575438336,0.40651667959658666,-0.4424740484429066,2.060225016545334,-0.5743661971830986,
86,AMGN,2020,0.2684,0.2986,-0.21794871794871784,-0.2349474763002819,25424000000.0,7264000000.0,Healthcare,Drug Manufacturers - General,141575438336,-0.05350248207391062,0.40651667959658666,-0.4424740484429066,2.060225016545334,-0.5743661971830986
87,AMGN,2021,0.2577,0.2849,-0.0398658718330851,-0.04588077695914261,25979000000.0,5893000000.0,Healthcare,Drug Manufacturers - General,141575438336,-0.21794871794871784,-0.05350248207391062,0.40651667959658666,-0.4424740484429066,2.060225016545334
88,AMGN,2022,0.2635,0.2527,0.022506790842064417,-0.11302211302211307,26323000000.0,6552000000.0,Healthcare,Drug Manufacturers - General,141575438336,-0.0398658718330851,-0.21794871794871784,-0.05350248207391062,0.40651667959658666,-0.4424740484429066
89,AMGN,2023,0.2715,0.3224,0.030360531309297834,0.27582113177681067,28190000000.0,6717000000.0,Healthcare,Drug Manufacturers - General,141575438336,0.022506790842064417,-0.0398658718330851,-0.21794871794871784,-0.05350248207391062,0.40651667959658666
90,AMT,2014,0.3566,0.202,,,4100048000.0,824910000.0,Real Estate,REIT - Specialty,85855002624,,,,,
91,AMT,2015,0.359,0.2743,0.006730229949523325,0.3579207920792078,4771500000.0,685100000.0,Real Estate,REIT - Specialty,85855002624,,,,,
92,AMT,2016,0.3585,0.2873,-0.0013927576601671099,0.04739336492891,5785700000.0,956400000.0,Real Estate,REIT - Specialty,85855002624,0.006730229949523325,,,,
93,AMT,2017,0.3605,0.2535,0.00557880055788007,-0.11764705882352944,6663900000.0,1238900000.0,Real Estate,REIT - Specialty,85855002624,-0.0013927576601671099,0.006730229949523325,,,
94,AMT,2018,0.3167,0.2844,-0.12149791955617195,0.12189349112426018,7440100000.0,1236400000.0,Real Estate,REIT - Specialty,85855002624,0.00557880055788007,-0.0013927576601671099,0.006730229949523325,,
95,AMT,2019,0.3659,0.3236,0.15535206820334713,0.1378340365682138,7580300000.0,1887800000.0,Real Estate,REIT - Specialty,85855002624,-0.12149791955617195,0.00557880055788007,-0.0013927576601671099,0.006730229949523325,
96,AMT,2020,0.3359,0.2864,-0.08198961464881127,-0.11495673671199014,8041500000.0,1690600000.0,Real Estate,REIT - Specialty,85855002624,0.15535206820334713,-0.12149791955617195,0.00557880055788007,-0.0013927576601671099,0.006730229949523325
97,AMT,2021,0.4393,0.2712,0.3078297112235786,-0.05307262569832405,9356900000.0,2567600000.0,Real Estate,REIT - Specialty,85855002624,-0.08198961464881127,0.15535206820334713,-0.12149791955617195,0.00557880055788007,-0.0013927576601671099
98,AMT,2022,0.3795,0.2641,-0.1361256544502618,-0.026179941002949847,9645400000.0,1696700000.0,Real Estate,REIT - Specialty,85855002624,0.3078297112235786,-0.08198961464881127,0.15535206820334713,-0.12149791955617195,0.00557880055788007
99,AMT,2023,0.3499,0.2866,-0.07799736495388676,0.08519500189322238,10012200000.0,1367100000.0,Real Estate,REIT - Specialty,85855002624,-0.1361256544502618,0.3078297112235786,-0.08198961464881127,0.15535206820334713,-0.12149791955617195
100,AMZN,2014,0.4375,0.3359,,,88988000000.0,-241000000.0,Consumer Cyclical,Internet Retail,2365033807872,,,,,
101,AMZN,2015,0.4648,0.3584,0.06240000000000001,0.06698422149449246,107006000000.0,596000000.0,Consumer Cyclical,Internet Retail,2365033807872,,,,,
102,AMZN,2016,0.4724,0.1961,0.016351118760757233,-0.4528459821428571,135987000000.0,2371000000.0,Consumer Cyclical,Internet Retail,2365033807872,0.06240000000000001,,,,
103,AMZN,2017,0.4045,0.5395,-0.14373412362404736,1.751147373788883,177866000000.0,3033000000.0,Consumer Cyclical,Internet Retail,2365033807872,0.016351118760757233,0.06240000000000001,,,
104,AMZN,2018,0.3965,0.3553,-0.01977750309023485,-0.3414272474513438,232887000000.0,10073000000.0,Consumer Cyclical,Internet Retail,2365033807872,-0.14373412362404736,0.016351118760757233,0.06240000000000001,,
105,AMZN,2019,0.456,0.4001,0.15006305170239598,0.12609062763861534,280522000000.0,11588000000.0,Consumer Cyclical,Internet Retail,2365033807872,-0.01977750309023485,-0.14373412362404736,0.016351118760757233,0.06240000000000001,
106,AMZN,2020,0.4397,0.3948,-0.0357456140350878,-0.013246688327918088,386064000000.0,21331000000.0,Consumer Cyclical,Internet Retail,2365033807872,0.15006305170239598,-0.01977750309023485,-0.14373412362404736,0.016351118760757233,0.06240000000000001
107,AMZN,2021,0.471,0.4235,0.07118489879463263,0.07269503546099298,469822000000.0,33364000000.0,Consumer Cyclical,Internet Retail,2365033807872,-0.0357456140350878,0.15006305170239598,-0.01977750309023485,-0.14373412362404736,0.016351118760757233
108,AMZN,2022,0.4132,0.5665,-0.12271762208067938,0.3376623376623378,513983000000.0,-2722000000.0,Consumer Cyclical,Internet Retail,2365033807872,0.07118489879463263,-0.0357456140350878,0.15006305170239598,-0.01977750309023485,-0.14373412362404736
109,AMZN,2023,0.438,0.3395,0.06001936108422079,-0.4007060900264784,574785000000.0,30425000000.0,Consumer Cyclical,Internet Retail,2365033807872,-0.12271762208067938,0.07118489879463263,-0.0357456140350878,0.15006305170239598,-0.01977750309023485
110,ANET,2014,0.3534,0.2378,,,584106000.0,86850000.0,Technology,Computer Hardware,142113521664,,,,,
111,ANET,2015,0.3829,0.2114,0.08347481607243923,-0.11101766190075701,837591000.0,121102000.0,Technology,Computer Hardware,142113521664,,,,,
112,ANET,2016,0.4177,0.2644,0.0908853486550012,0.2507095553453169,1129167000.0,184189000.0,Technology,Computer Hardware,142113521664,0.08347481607243923,,,,
113,ANET,2017,0.4542,0.2699,0.08738328944218332,0.02080181543116466,1646186000.0,423201000.0,Technology,Computer Hardware,142113521664,0.0908853486550012,0.08347481607243923,,,
114,ANET,2018,0.3845,0.2135,-0.15345662703654772,-0.208966283808818,2151369000.0,328115000.0,Technology,Computer Hardware,142113521664,0.08738328944218332,0.0908853486550012,0.08347481607243923,,
115,ANET,2019,0.334,0.384,-0.13133940182054615,0.7985948477751756,2410706000.0,859867000.0,Technology,Computer Hardware,142113521664,-0.15345662703654772,0.08738328944218332,0.0908853486550012,0.08347481607243923,
116,ANET,2020,0.3306,0.4176,-0.010179640718562921,0.08750000000000013,2317512000.0,634557000.0,Technology,Computer Hardware,142113521664,-0.13133940182054615,-0.15345662703654772,0.08738328944218332,0.0908853486550012,0.08347481607243923
117,ANET,2021,0.3242,0.3834,-0.019358741681790748,-0.0818965517241379,2948037000.0,840854000.0,Technology,Computer Hardware,142113521664,-0.010179640718562921,-0.13133940182054615,-0.15345662703654772,0.08738328944218332,0.0908853486550012
118,ANET,2022,0.3154,0.3866,-0.027143738433065945,0.008346374543557689,4381310000.0,1352446000.0,Technology,Computer Hardware,142113521664,-0.019358741681790748,-0.010179640718562921,-0.13133940182054615,-0.15345662703654772,0.08738328944218332
119,ANET,2023,0.3765,0.4375,0.19372225745085592,0.13166063114330062,5860168000.0,2087321000.0,Technology,Computer Hardware,142113521664,-0.027143738433065945,-0.019358741681790748,-0.010179640718562921,-0.13133940182054615,-0.15345662703654772
120,APH,2014,0.4914,0.349,,,5345500000.0,709100000.0,Technology,Electronic Components,85091958784,,,,,
121,APH,2015,0.519,0.2883,0.05616605616605619,-0.17392550143266472,5568700000.0,763500000.0,Technology,Electronic Components,85091958784,,,,,
122,APH,2016,0.5046,0.3386,-0.02774566473988438,0.17447103711411738,6286400000.0,822900000.0,Technology,Electronic Components,85091958784,0.05616605616605619,,,,
123,APH,2017,0.5332,0.4818,0.05667855727308746,0.42291789722386297,7011300000.0,650500000.0,Technology,Electronic Components,85091958784,-0.02774566473988438,0.05616605616605619,,,
124,APH,2018,0.5909,0.2467,0.1082145536384096,-0.4879618098796181,8202000000.0,1205000000.0,Technology,Electronic Components,85091958784,0.05667855727308746,-0.02774566473988438,0.05616605616605619,,
125,APH,2019,0.4758,0.3037,-0.1947876121171095,0.23104985812728018,8225400000.0,1155000000.0,Technology,Electronic Components,85091958784,0.1082145536384096,0.05667855727308746,-0.02774566473988438,0.05616605616605619,
126,APH,2020,0.4609,0.2969,-0.03131567885666253,-0.02239051695752392,8598900000.0,1203400000.0,Technology,Electronic Components,85091958784,-0.1947876121171095,0.1082145536384096,0.05667855727308746,-0.02774566473988438,0.05616605616605619
127,APH,2021,0.5278,0.5353,0.14515079192883507,0.802963960929606,10876300000.0,1590800000.0,Technology,Electronic Components,85091958784,-0.03131567885666253,-0.1947876121171095,0.1082145536384096,0.05667855727308746,-0.02774566473988438
128,APH,2022,0.4007,0.4293,-0.24081091322470638,-0.19801980198019797,12623000000.0,1902300000.0,Technology,Electronic Components,85091958784,0.14515079192883507,-0.03131567885666253,-0.1947876121171095,0.1082145536384096,0.05667855727308746
129,APH,2023,0.3573,0.2248,-0.10831045670077366,-0.4763568600046587,12554700000.0,1928000000.0,Technology,Electronic Components,85091958784,-0.24081091322470638,0.14515079192883507,-0.03131567885666253,-0.1947876121171095,0.1082145536384096
130,AVGO,2014,0.4035,0.3396,,,4269000000.0,263000000.0,Technology,Semiconductors,1031217348608,,,,,
131,AVGO,2015,0.3373,0.4091,-0.1640644361833954,0.2046525323910482,6824000000.0,1364000000.0,Technology,Semiconductors,1031217348608,,,,,
132,AVGO,2016,0.499,0.3,0.479395197153869,-0.26668296260083113,13240000000.0,-1739000000.0,Technology,Semiconductors,1031217348608,-0.1640644361833954,,,,
133,AVGO,2017,0.608,0.3216,0.21843687374749488,0.07200000000000006,17636000000.0,1692000000.0,Technology,Semiconductors,1031217348608,0.479395197153869,-0.1640644361833954,,,
134,AVGO,2018,0.6107,0.3185,0.0044407894736842035,-0.009639303482587014,20848000000.0,12259000000.0,Technology,Semiconductors,1031217348608,0.21843687374749488,0.479395197153869,-0.1640644361833954,,
135,AVGO,2019,0.4625,0.281,-0.2426723432127067,-0.11773940345368905,22597000000.0,2724000000.0,Technology,Semiconductors,1031217348608,0.0044407894736842035,0.21843687374749488,0.479395197153869,-0.1640644361833954,
136,AVGO,2020,0.4464,0.336,-0.03481081081081083,0.19572953736654797,23888000000.0,2960000000.0,Technology,Semiconductors,1031217348608,-0.2426723432127067,0.0044407894736842035,0.21843687374749488,0.479395197153869,-0.1640644361833954
137,AVGO,2021,0.4769,0.3963,0.06832437275985659,0.17946428571428563,27450000000.0,6736000000.0,Technology,Semiconductors,1031217348608,-0.03481081081081083,-0.2426723432127067,0.0044407894736842035,0.21843687374749488,0.479395197153869
