ticker,year,IT_similarity,OR_similarity,IT_growth,OR_growth,Revenues,Net Income,Sector,Industry,Marketcap
ABT,2023,0.4275,0.4208,0.11998952056588941,-0.004259346900141958,40109000000.0,5723000000.0,Healthcare,Medical Devices,198127370240
ACN,2014,0.7707,0.6308,,,31874678000.0,2941498000.0,Technology,Information Technology Services,229157109760
ACN,2015,0.723,0.566,-0.06189178668742712,-0.10272669625871922,32914424000.0,3053581000.0,Technology,Information Technology Services,229157109760
ACN,2016,0.7646,0.4523,0.05753803596127249,-0.20088339222614837,34797661000.0,4111892000.0,Technology,Information Technology Services,229157109760
ACN,2017,0.7957,0.5936,0.040674862673293344,0.3124032721644927,36176841000.0,3445149000.0,Technology,Information Technology Services,229157109760
ACN,2018,0.7347,0.6825,-0.0766620585647857,0.14976415094339623,40992534000.0,4059907000.0,Technology,Information Technology Services,229157109760
ACN,2019,0.7729,0.752,0.051994011161018205,0.10183150183150191,43215013000.0,4779112000.0,Technology,Information Technology Services,229157109760
ACN,2020,0.7999,0.4535,0.03493336783542511,-0.39694148936170215,44327039000.0,5107839000.0,Technology,Information Technology Services,229157109760
ACN,2021,0.7989,0.4968,-0.001250156269533731,0.09547960308710035,50533389000.0,5906809000.0,Technology,Information Technology Services,229157109760
ACN,2022,0.7963,0.5224,-0.0032544749029916886,0.05152979066022545,61594305000.0,6877169000.0,Technology,Information Technology Services,229157109760
ACN,2023,0.7647,0.5547,-0.03968353635564481,0.06183001531393573,64111745000.0,6871557000.0,Technology,Information Technology Services,229157109760
ADBE,2014,0.501,0.4084,,,4147065000.0,268395000.0,Technology,Software - Infrastructure,196844240896
ADBE,2015,0.5009,0.412,-0.0001996007984031989,0.008814887365327984,4795511000.0,629551000.0,Technology,Software - Infrastructure,196844240896
ADBE,2016,0.5188,0.2758,0.035735675783589604,-0.33058252427184465,5854430000.0,1168782000.0,Technology,Software - Infrastructure,196844240896
ADBE,2017,0.5665,0.3627,0.09194294525828828,0.31508339376359684,7301505000.0,1693954000.0,Technology,Software - Infrastructure,196844240896
ADBE,2018,0.5882,0.5319,0.038305383936451776,0.46650124069478904,9030000000.0,2591000000.0,Technology,Software - Infrastructure,196844240896
ADBE,2019,0.6031,0.4429,0.02533151989119342,-0.1673246850911826,11171000000.0,2951000000.0,Technology,Software - Infrastructure,196844240896
ADBE,2020,0.5616,0.4492,-0.06881114243077435,0.014224429893881174,12868000000.0,5260000000.0,Technology,Software - Infrastructure,196844240896
ADBE,2021,0.5235,0.4567,-0.06784188034188043,0.0166963490650045,15785000000.0,4822000000.0,Technology,Software - Infrastructure,196844240896
ADBE,2022,0.5496,0.5222,0.04985673352435538,0.14342018830742287,17606000000.0,4756000000.0,Technology,Software - Infrastructure,196844240896
ADBE,2023,0.5049,0.4524,-0.08133187772925754,-0.13366526235158938,19409000000.0,5428000000.0,Technology,Software - Infrastructure,196844240896
ADI,2014,0.5164,0.3763,,,2864773000.0,629320000.0,Technology,Semiconductors,105105776640
ADI,2015,0.5863,0.325,0.1353601859024014,-0.1363273983523784,3435092000.0,696878000.0,Technology,Semiconductors,105105776640
ADI,2016,0.5863,0.404,0.0,0.2430769230769232,3421409000.0,861664000.0,Technology,Semiconductors,105105776640
ADI,2017,0.4836,0.5592,-0.17516629711751674,0.38415841584158406,10353857000.0,805379000.0,Technology,Semiconductors,105105776640
ADI,2018,0.5315,0.4724,0.09904880066170385,-0.15522174535050082,12425631000.0,1506980000.0,Technology,Semiconductors,105105776640
ADI,2019,0.5135,0.5058,-0.033866415804327366,0.07070279424216763,5991065000.0,1363011000.0,Technology,Semiconductors,105105776640
ADI,2020,0.4897,0.3266,-0.04634858812073994,-0.35429023329379206,5603056000.0,1220761000.0,Technology,Semiconductors,105105776640
ADI,2021,0.4085,0.3374,-0.16581580559526254,0.03306797305572551,7318286000.0,1390422000.0,Technology,Semiconductors,105105776640
ADI,2022,0.5805,0.3913,0.42105263157894757,0.15975103734439844,12013953000.0,2748561000.0,Technology,Semiconductors,105105776640
ADI,2023,0.4119,0.3313,-0.29043927648578816,-0.1533350370559673,12305539000.0,3314579000.0,Technology,Semiconductors,105105776640
ADP,2014,0.6121,0.5491,,,10226400000.0,1515900000.0,Technology,Software - Application,119800504320
ADP,2015,0.5307,0.4856,-0.13298480640418242,-0.11564378073210713,10938500000.0,1452500000.0,Technology,Software - Application,119800504320
ADP,2016,0.4247,0.508,-0.1997361974750329,0.04612850082372333,11667800000.0,1492500000.0,Technology,Software - Application,119800504320
ADP,2017,0.5308,0.5241,0.2498234047562986,0.031692913385826804,24744000000.0,1787800000.0,Technology,Software - Application,119800504320
ADP,2018,0.5558,0.4797,0.047098718914845294,-0.08471665712650256,26548400000.0,1884900000.0,Technology,Software - Application,119800504320
ADP,2019,0.5658,0.4955,0.017992083483267418,0.03293725244944756,28220400000.0,2292800000.0,Technology,Software - Application,119800504320
ADP,2020,0.5158,0.5285,-0.0883704489218804,0.06659939455095865,29179600000.0,2466500000.0,Technology,Software - Application,119800504320
ADP,2021,0.5377,0.4965,0.04245831717720039,-0.060548722800378374,30010800000.0,2598500000.0,Technology,Software - Application,119800504320
ADP,2022,0.5552,0.4984,0.03254602938441531,0.0038267875125881368,32996600000.0,2948900000.0,Technology,Software - Application,119800504320
ADP,2023,0.5258,0.5197,-0.0529538904899135,0.042736757624398214,36024400000.0,3412000000.0,Technology,Software - Application,119800504320
AMAT,2014,0.5235,0.4267,,,9072000000.0,1072000000.0,Technology,Semiconductor Equipment & Materials,133110726656
AMAT,2015,0.4498,0.4403,-0.1407831900668577,0.031872509960159334,9659000000.0,1377000000.0,Technology,Semiconductor Equipment & Materials,133110726656
AMAT,2016,0.4493,0.4622,-0.001111605157847917,0.04973881444469663,10825000000.0,1721000000.0,Technology,Semiconductor Equipment & Materials,133110726656
AMAT,2017,0.6328,0.3812,0.40841308702426016,-0.1752488100389442,14698000000.0,3519000000.0,Technology,Semiconductor Equipment & Materials,133110726656
AMAT,2018,0.373,0.5052,-0.4105562579013907,0.3252885624344177,33410000000.0,3038000000.0,Technology,Semiconductor Equipment & Materials,133110726656
AMAT,2019,0.4849,0.5004,0.30000000000000004,-0.009501187648456089,29216000000.0,2706000000.0,Technology,Semiconductor Equipment & Materials,133110726656
AMAT,2020,0.5287,0.5754,0.0903279026603423,0.14988009592326157,17202000000.0,3619000000.0,Technology,Semiconductor Equipment & Materials,133110726656
AMAT,2021,0.5255,0.4716,-0.006052581804425916,-0.18039624608967675,23063000000.0,5888000000.0,Technology,Semiconductor Equipment & Materials,133110726656
AMAT,2022,0.466,0.4326,-0.11322549952426253,-0.08269720101781175,25785000000.0,6525000000.0,Technology,Semiconductor Equipment & Materials,133110726656
AMAT,2023,0.5766,0.4463,0.2373390557939914,0.03166897827092008,26517000000.0,6856000000.0,Technology,Semiconductor Equipment & Materials,133110726656
AMD,2014,0.625,0.4253,,,11012000000.0,-403000000.0,Technology,Semiconductors,193455177728
AMD,2015,0.6172,0.3339,-0.012480000000000047,-0.2149071243827887,7982000000.0,-660000000.0,Technology,Semiconductors,193455177728
AMD,2016,0.6538,0.4451,0.059300064808814223,0.33303384246780476,4319000000.0,-498000000.0,Technology,Semiconductors,193455177728
AMD,2017,0.6134,0.5039,-0.061792597124503024,0.13210514491125602,5253000000.0,-33000000.0,Technology,Semiconductors,193455177728
AMD,2018,0.6119,0.4233,-0.0024453863710465207,-0.15995237150228225,6475000000.0,337000000.0,Technology,Semiconductors,193455177728
AMD,2019,0.5955,0.4124,-0.02680176499428011,-0.02575005905976857,6731000000.0,341000000.0,Technology,Semiconductors,193455177728
AMD,2020,0.5924,0.4449,-0.005205709487825394,0.07880698351115423,9763000000.0,2490000000.0,Technology,Semiconductors,193455177728
AMD,2021,0.5026,0.4274,-0.1515867656988521,-0.039334681951000205,16434000000.0,3162000000.0,Technology,Semiconductors,193455177728
AMD,2022,0.5623,0.4279,0.1187823318742538,0.0011698642957416183,23601000000.0,1320000000.0,Technology,Semiconductors,193455177728
AMD,2023,0.5875,0.4581,0.044815934554508274,0.07057723767235347,22680000000.0,854000000.0,Technology,Semiconductors,193455177728
AMGN,2014,0.4381,0.3184,,,20063000000.0,5158000000.0,Healthcare,Drug Manufacturers - General,141575438336
AMGN,2015,0.433,0.1948,-0.011641177813284664,-0.38819095477386933,21662000000.0,6939000000.0,Healthcare,Drug Manufacturers - General,141575438336
AMGN,2016,0.4176,0.4341,-0.03556581986143181,1.2284394250513344,22991000000.0,7722000000.0,Healthcare,Drug Manufacturers - General,141575438336
AMGN,2017,0.4551,0.3339,0.08979885057471249,-0.23082239115411196,45698000000.0,1979000000.0,Healthcare,Drug Manufacturers - General,141575438336
AMGN,2018,0.5401,0.3331,0.18677213799165027,-0.0023959269242287418,47494000000.0,8394000000.0,Healthcare,Drug Manufacturers - General,141575438336
AMGN,2019,0.1811,0.1924,-0.6646917237548602,-0.4223956769738818,70086000000.0,7842000000.0,Healthcare,Drug Manufacturers - General,141575438336
AMGN,2020,0.5556,0.3976,2.0679182771949196,1.0665280665280665,76272000000.0,7264000000.0,Healthcare,Drug Manufacturers - General,141575438336
AMGN,2021,0.5416,0.4054,-0.025197984161267173,0.019617706237424537,51958000000.0,5893000000.0,Healthcare,Drug Manufacturers - General,141575438336
AMGN,2022,0.5177,0.1923,-0.04412850812407665,-0.5256536753823384,52646000000.0,6552000000.0,Healthcare,Drug Manufacturers - General,141575438336
AMGN,2023,0.5847,0.3962,0.12941858219045765,1.0603224128965159,28190000000.0,6717000000.0,Healthcare,Drug Manufacturers - General,141575438336
AMZN,2014,0.5682,0.5305,,,177976000000.0,-241000000.0,Consumer Cyclical,Internet Retail,2365033807872
AMZN,2015,0.4892,0.5029,-0.1390355508623724,-0.05202639019792643,214012000000.0,596000000.0,Consumer Cyclical,Internet Retail,2365033807872
AMZN,2016,0.5445,0.4943,0.11304170073589526,-0.017100815271425707,135987000000.0,2371000000.0,Consumer Cyclical,Internet Retail,2365033807872
AMZN,2017,0.5381,0.4733,-0.011753902662993476,-0.04248432126239132,177866000000.0,3033000000.0,Consumer Cyclical,Internet Retail,2365033807872
AMZN,2018,0.5426,0.4886,0.008362757851700264,0.032326220156349006,232887000000.0,10073000000.0,Consumer Cyclical,Internet Retail,2365033807872
AMZN,2019,0.5162,0.4562,-0.04865462587541458,-0.06631191158411787,280522000000.0,11588000000.0,Consumer Cyclical,Internet Retail,2365033807872
AMZN,2020,0.5018,0.502,-0.027896164277411817,0.10039456378781231,386064000000.0,21331000000.0,Consumer Cyclical,Internet Retail,2365033807872
AMZN,2021,0.502,0.4968,0.0003985651654045963,-0.01035856573705174,469822000000.0,33364000000.0,Consumer Cyclical,Internet Retail,2365033807872
AMZN,2022,0.4957,0.4589,-0.012549800796812782,-0.07628824476650575,513983000000.0,-2722000000.0,Consumer Cyclical,Internet Retail,2365033807872
AMZN,2023,0.5019,0.5163,0.012507565059511894,0.12508171714970584,574785000000.0,30425000000.0,Consumer Cyclical,Internet Retail,2365033807872
ANET,2014,0.3318,0.3878,,,1168212000.0,86850000.0,Technology,Computer Hardware,142113521664
ANET,2015,0.6107,0.4801,0.8405666063893913,0.23800928313563707,1675182000.0,121102000.0,Technology,Computer Hardware,142113521664
ANET,2016,0.5365,0.4325,-0.12149991812673988,-0.09914601124765676,1129167000.0,184189000.0,Technology,Computer Hardware,142113521664
ANET,2017,0.5027,0.4741,-0.06300093196644907,0.09618497109826585,1646186000.0,423201000.0,Technology,Computer Hardware,142113521664
ANET,2018,0.4737,0.4107,-0.05768848219614087,-0.13372706180130778,2151369000.0,328115000.0,Technology,Computer Hardware,142113521664
ANET,2019,0.4968,0.4448,0.048765041165294454,0.0830289749208668,2410706000.0,859867000.0,Technology,Computer Hardware,142113521664
ANET,2020,0.4384,0.3923,-0.11755233494363926,-0.1180305755395683,2317512000.0,634557000.0,Technology,Computer Hardware,142113521664
ANET,2021,0.4261,0.3775,-0.028056569343065774,-0.03772622992607688,2948037000.0,840854000.0,Technology,Computer Hardware,142113521664
ANET,2022,0.4806,0.4302,0.1279042478291481,0.13960264900662267,4381310000.0,1352446000.0,Technology,Computer Hardware,142113521664
ANET,2023,0.4284,0.4171,-0.10861423220973787,-0.030450953045095264,5860168000.0,2087321000.0,Technology,Computer Hardware,142113521664
BA,2014,0.3924,0.4551,,,90762000000.0,10902000000.0,Industrials,Aerospace & Defense,132689018880
BA,2015,0.3988,0.5001,0.0163098878695207,0.09887936717205004,96114000000.0,10349000000.0,Industrials,Aerospace & Defense,132689018880
BA,2016,0.3325,0.3502,-0.1662487462387161,-0.2997400519896021,93496000000.0,10067000000.0,Industrials,Aerospace & Defense,132689018880
BA,2017,0.3296,0.3865,-0.008721804511278242,0.10365505425471166,188010000000.0,16914000000.0,Industrials,Aerospace & Defense,132689018880
BA,2018,0.3989,0.3995,0.210254854368932,0.03363518758085382,202254000000.0,20920000000.0,Industrials,Aerospace & Defense,132689018880
BA,2019,0.4315,0.3894,0.08172474304336941,-0.025281602002503067,153118000000.0,-1272000000.0,Industrials,Aerospace & Defense,132689018880
BA,2020,0.4276,0.3849,-0.009038238702201662,-0.011556240369799742,58158000000.0,-23814000000.0,Industrials,Aerospace & Defense,132689018880
BA,2021,0.327,0.4166,-0.23526660430308688,0.08235905429981805,62286000000.0,-8492000000.0,Industrials,Aerospace & Defense,132689018880
BA,2022,0.4074,0.3837,0.24587155963302743,-0.07897263562169954,66608000000.0,-9988000000.0,Industrials,Aerospace & Defense,132689018880
BA,2023,0.4148,0.4023,0.0181639666175748,0.048475371383893684,77794000000.0,-4464000000.0,Industrials,Aerospace & Defense,132689018880
BAC,2014,0.5664,0.5561,,,85894000000.0,5520000000.0,Financial Services,Banks - Diversified,338911100928
BAC,2015,0.3806,0.4518,-0.3280367231638418,-0.1875561949289697,82965000000.0,15910000000.0,Financial Services,Banks - Diversified,338911100928
BAC,2016,0.5845,0.5709,0.5357330530740936,0.2636122177954847,83701000000.0,17822000000.0,Financial Services,Banks - Diversified,338911100928
BAC,2017,0.5683,0.5198,-0.027715996578272062,-0.08950779471010673,87126000000.0,18232000000.0,Financial Services,Banks - Diversified,338911100928
BAC,2018,0.6288,0.5086,0.10645785676579278,-0.021546748749519007,91020000000.0,28147000000.0,Financial Services,Banks - Diversified,338911100928
BAC,2019,0.5636,0.5114,-0.10368956743002555,0.005505308690522792,91244000000.0,27430000000.0,Financial Services,Banks - Diversified,338911100928
BAC,2020,0.6435,0.6573,0.14176721078779275,0.28529526789206106,85528000000.0,17894000000.0,Financial Services,Banks - Diversified,338911100928
BAC,2021,0.7047,0.5131,0.09510489510489517,-0.21938232161874338,89113000000.0,31978000000.0,Financial Services,Banks - Diversified,338911100928
BAC,2022,0.7484,0.5564,0.06201220377465577,0.08438900799064508,94950000000.0,27528000000.0,Financial Services,Banks - Diversified,338911100928
BAC,2023,0.6138,0.7064,-0.17985034740780326,0.269590222861251,98581000000.0,26515000000.0,Financial Services,Banks - Diversified,338911100928
BKNG,2014,0.8429,0.4622,,,8441971000.0,2421753000.0,Consumer Cyclical,Travel Services,167091666944
BKNG,2015,0.5958,0.3948,-0.29315458536006644,-0.14582431847684985,9223987000.0,2551360000.0,Consumer Cyclical,Travel Services,167091666944
BKNG,2016,0.4363,0.3804,-0.26770728432359847,-0.036474164133738496,10743000000.0,2135000000.0,Consumer Cyclical,Travel Services,167091666944
BKNG,2017,0.3748,0.4106,-0.14095805638322256,0.07939011566771814,12681000000.0,2341000000.0,Consumer Cyclical,Travel Services,167091666944
BKNG,2018,0.3929,0.4257,0.04829242262540023,0.03677545056015585,14527000000.0,3998000000.0,Consumer Cyclical,Travel Services,167091666944
BKNG,2019,0.4416,0.4615,0.12395011453296001,0.08409678177120039,15066000000.0,4865000000.0,Consumer Cyclical,Travel Services,167091666944
BKNG,2020,0.3713,0.4422,-0.1591938405797101,-0.04182015167930664,6796000000.0,59000000.0,Consumer Cyclical,Travel Services,167091666944
BKNG,2021,0.5042,0.4385,0.3579315917048207,-0.008367254635911259,10958000000.0,1165000000.0,Consumer Cyclical,Travel Services,167091666944
BKNG,2022,0.5373,0.4674,0.06564855216184062,0.06590649942987459,17090000000.0,3058000000.0,Consumer Cyclical,Travel Services,167091666944
BKNG,2023,0.4502,0.4544,-0.16210683044853902,-0.027813436029097027,21365000000.0,4289000000.0,Consumer Cyclical,Travel Services,167091666944
BMY,2014,0.4473,0.1805,,,27539000000.0,4033000000.0,Healthcare,Drug Manufacturers - General,116275560448
BMY,2015,0.5,0.2783,0.11781801922646995,0.5418282548476454,30712000000.0,3196000000.0,Healthcare,Drug Manufacturers - General,116275560448
BMY,2016,0.5078,0.4433,0.015600000000000058,0.5928853754940713,19427000000.0,8964000000.0,Healthcare,Drug Manufacturers - General,116275560448
BMY,2017,0.4978,0.2375,-0.019692792437967732,-0.46424543198736756,20776000000.0,1982000000.0,Healthcare,Drug Manufacturers - General,116275560448
BMY,2018,0.503,0.2179,0.010445962233828876,-0.08252631578947356,22561000000.0,9867000000.0,Healthcare,Drug Manufacturers - General,116275560448
BMY,2019,0.5105,0.1728,0.014910536779323857,-0.20697567691601648,26145000000.0,6899000000.0,Healthcare,Drug Manufacturers - General,116275560448
BMY,2020,0.5073,0.3575,-0.006268364348677724,1.0688657407407405,42518000000.0,-18010000000.0,Healthcare,Drug Manufacturers - General,116275560448
BMY,2021,0.4635,0.3223,-0.08633944411590766,-0.09846153846153849,46385000000.0,14008000000.0,Healthcare,Drug Manufacturers - General,116275560448
BMY,2022,0.4513,0.2743,-0.026321467098166185,-0.14892956872479057,46159000000.0,12672000000.0,Healthcare,Drug Manufacturers - General,116275560448
BMY,2023,0.4202,0.2285,-0.0689120319078218,-0.1669704702880057,45006000000.0,16065000000.0,Healthcare,Drug Manufacturers - General,116275560448
BRK-B,2014,0.6485,0.5482,,,194699000000.0,40042000000.0,Financial Services,Insurance - Diversified,978776031232
BRK-B,2015,0.6604,0.4994,0.018350038550501102,-0.08901860634804815,210943000000.0,48497000000.0,Financial Services,Insurance - Diversified,978776031232
BRK-B,2016,0.6042,0.5746,-0.08509993943064809,0.15058069683620334,215114000000.0,48501000000.0,Financial Services,Insurance - Diversified,978776031232
BRK-B,2017,0.6724,0.5452,0.1128765309500166,-0.05116602854159413,239933000000.0,90293000000.0,Financial Services,Insurance - Diversified,978776031232
BRK-B,2018,0.7041,0.5326,0.04714455681142171,-0.023110785033015557,423282000000.0,8343000000.0,Financial Services,Insurance - Diversified,978776031232
BRK-B,2019,0.584,0.5253,-0.1705723618804147,-0.013706346226060817,431128000000.0,163209000000.0,Financial Services,Insurance - Diversified,978776031232
BRK-B,2020,0.5546,0.5354,-0.0503424657534246,0.01922710831905583,412312000000.0,85774000000.0,Financial Services,Insurance - Diversified,978776031232
BRK-B,2021,0.7121,0.6003,0.2839884601514604,0.12121778109824421,467437000000.0,180886000000.0,Financial Services,Insurance - Diversified,978776031232
BRK-B,2022,0.5045,0.5592,-0.291532088189861,-0.06846576711644159,509791000000.0,-44757000000.0,Financial Services,Insurance - Diversified,978776031232
BRK-B,2023,0.5948,0.5758,0.17898909811694752,0.029685264663805278,619388000000.0,193370000000.0,Financial Services,Insurance - Diversified,978776031232
BSX,2014,0.4995,0.3097,,,7462000000.0,-119000000.0,Healthcare,Medical Devices,131097174016
BSX,2015,0.4755,0.2329,-0.048048048048048075,-0.2479819179851469,8068000000.0,-239000000.0,Healthcare,Medical Devices,131097174016
BSX,2016,0.4708,0.2659,-0.009884332281808628,0.1416917131816231,17462000000.0,347000000.0,Healthcare,Medical Devices,131097174016
BSX,2017,0.3103,0.3421,-0.34090909090909083,0.2865738999623919,9048000000.0,104000000.0,Healthcare,Medical Devices,131097174016
BSX,2018,0.4459,0.3531,0.43699645504350615,0.032154340836012985,9823000000.0,1671000000.0,Healthcare,Medical Devices,131097174016
BSX,2019,0.4125,0.3624,-0.0749046871495852,0.026338147833474768,10735000000.0,4700000000.0,Healthcare,Medical Devices,131097174016
BSX,2020,0.4962,0.4046,0.20290909090909093,0.11644591611479038,9913000000.0,-82000000.0,Healthcare,Medical Devices,131097174016
BSX,2021,0.5802,0.5034,0.16928657799274505,0.24419179436480465,11888000000.0,1041000000.0,Healthcare,Medical Devices,131097174016
BSX,2022,0.6005,0.5011,0.0349879351947604,-0.004568931267381782,12682000000.0,698000000.0,Healthcare,Medical Devices,131097174016
BSX,2023,0.6294,0.4067,0.04812656119900072,-0.18838555178607064,14240000000.0,1592000000.0,Healthcare,Medical Devices,131097174016
BX,2014,0.5383,0.5507,,,7484728000.0,5280142000.0,Financial Services,Asset Management,207208415232
BX,2015,0.5377,0.5468,-0.0011146201003159328,-0.007081895769021296,4646552000.0,2334139000.0,Financial Services,Asset Management,207208415232
BX,2016,0.5217,0.4614,-0.02975636972289364,-0.156181419166057,5146299000.0,3288256000.0,Financial Services,Asset Management,207208415232
BX,2017,0.4423,0.4811,-0.15219474793942878,0.04269614217598616,7145015000.0,4846316000.0,Financial Services,Asset Management,207208415232
BX,2018,0.4175,0.4626,-0.0560705403572237,-0.03845354396175438,6833259000.0,4805339000.0,Financial Services,Asset Management,207208415232
BX,2019,0.4547,0.5058,0.08910179640718563,0.09338521400778221,7338270000.0,5915649000.0,Financial Services,Asset Management,207208415232
BX,2020,0.4876,0.3947,0.07235539916428402,-0.21965203637801511,6101927000.0,3306869000.0,Financial Services,Asset Management,207208415232
BX,2021,0.474,0.43,-0.02789171452009842,0.08943501393463382,22577148000.0,18232392000.0,Financial Services,Asset Management,207208415232
BX,2022,0.5049,0.4416,0.06518987341772164,0.026976744186046453,8517673000.0,4736540000.0,Financial Services,Asset Management,207208415232
BX,2023,0.4609,0.4067,-0.08714596949891074,-0.07903079710144922,8022841000.0,3835133000.0,Financial Services,Asset Management,207208415232
CB,2014,0.7835,0.6824,,,19171000000.0,2853000000.0,Financial Services,Insurance - Property & Casualty,110126374912
CB,2015,0.8304,0.608,0.059859604339502326,-0.10902696365767883,18987000000.0,2834000000.0,Financial Services,Insurance - Property & Casualty,110126374912
CB,2016,0.7686,0.4172,-0.07442196531791911,-0.31381578947368416,31469000000.0,4135000000.0,Financial Services,Insurance - Property & Casualty,110126374912
CB,2017,0.8035,0.8029,0.04540723393182411,0.9244966442953018,32243000000.0,3861000000.0,Financial Services,Insurance - Property & Casualty,110126374912
CB,2018,0.7843,0.7805,-0.023895457373988793,-0.027898866608544015,32717000000.0,3962000000.0,Financial Services,Insurance - Property & Casualty,110126374912
CB,2019,0.7756,0.769,-0.011092694122147195,-0.014734144778987823,34186000000.0,4454000000.0,Financial Services,Insurance - Property & Casualty,110126374912
CB,2020,0.7646,0.4481,-0.014182568334192847,-0.417295188556567,35994000000.0,3533000000.0,Financial Services,Insurance - Property & Casualty,110126374912
CB,2021,0.7796,0.5258,0.019618100967826235,0.17339879491185006,40869000000.0,17050000000.0,Financial Services,Insurance - Property & Casualty,110126374912
CB,2022,0.6159,0.7457,-0.20997947665469463,0.41821985545834917,43097000000.0,10492000000.0,Financial Services,Insurance - Property & Casualty,110126374912
CB,2023,0.7807,0.6814,0.2675759051794122,-0.08622770551159986,49735000000.0,18043000000.0,Financial Services,Insurance - Property & Casualty,110126374912
CMCSA,2014,0.3974,0.3546,,,68775000000.0,16972000000.0,Communication Services,Telecom Services,146250366976
CMCSA,2015,0.4093,0.3308,0.02994464016104681,-0.06711787930062052,74510000000.0,16576000000.0,Communication Services,Telecom Services,146250366976
CMCSA,2016,0.4582,0.3232,0.11947226972880531,-0.022974607013301118,80736000000.0,17706000000.0,Communication Services,Telecom Services,146250366976
CMCSA,2017,0.4937,0.4212,0.07747708424268884,0.3032178217821784,85029000000.0,45657000000.0,Communication Services,Telecom Services,146250366976
